date,tollbooth,license_plate,cornsilk,slate_gray,navajo_white
2020.01.05,1,"GE-I-1289",4,1,1
2020.01.05,1,"FRG-JI-74",4,3,2
2020.01.05,1,"J-UD-436",5,0,0
2020.01.05,3,"WUN-RE-488",2,0,0
2020.01.06,2,"OG-EG-131",1,8,2
2020.01.06,2,"AIC-QE-232",0,3,0
2020.01.06,1,"V-D-29",4,7,0
2020.01.06,1,"HZ-L-6741",3,1,0
2020.01.06,3,"TÜ-QC-22",1,2,2
2020.01.06,3,"LA-I-541",4,0,1
2020.01.06,3,"SE-FT-67",1,1,3
2020.01.06,1,"RE-XJ-39",1,0,1
2020.01.06,3,"BRA-WE-53",0,2,1
2020.01.06,2,"THW-PO-782",5,0,4
2020.01.06,1,"OF-D-629",6,3,1
2020.01.06,3,"ST-UD-563",6,0,2
2020.01.06,1,"MÜR-H-8",7,2,0
2020.01.06,2,"WHV-U-981",0,0,5
2020.01.06,1,"LM-GL-1241",1,1,4
2020.01.06,2,"WEN-QX-4595",3,2,1
2020.01.06,2,"BWL-T-131",4,2,7
2020.01.06,3,"AÖ-FO-75",1,5,2
2020.01.06,2,"NOM-V-963",5,2,1
2020.01.06,3,"EB-K-64",0,0,5
2020.01.06,3,"WO-M-713",3,1,5
2020.01.06,1,"WM-X-147",7,0,2
2020.01.06,2,"PLÖ-OJ-4",3,2,1
2020.01.06,2,"LDS-A-26",1,1,3
2020.01.06,3,"SPN-KF-8545",1,3,0
2020.01.06,3,"HAM-V-523",1,6,2
2020.01.06,1,"EE-AM-913",0,5,6
2020.01.06,3,"HOM-SJ-597",1,2,0
2020.01.06,3,"GP-FS-77",1,0,4
2020.01.06,3,"SLF-G-6848",2,1,6
2020.01.06,2,"AÖ-FO-75",0,3,0
2020.01.06,1,"KE-UP-71",6,2,2
2020.01.06,2,"EA-K-3",2,1,7
2020.01.06,1,"COC-Z-7",4,5,1
2020.01.06,2,"MOL-VD-8624",1,0,4
2020.01.06,3,"TS-I-241",4,2,3
2020.01.06,1,"GP-X-91",6,0,6
2020.01.06,1,"KA-J-384",3,3,5
2020.01.06,3,"TUT-W-33",4,5,0
2020.01.06,1,"GF-CX-913",2,1,2
2020.01.06,2,"HR-Q-1412",3,3,0
2020.01.06,3,"BAD-B-9161",0,0,0
2020.01.06,2,"DGF-FJ-94",3,0,0
2020.01.06,3,"GÜ-HR-5253",2,2,2
2020.01.06,2,"SPN-KF-8545",4,4,5
2020.01.06,2,"GAP-WB-57",2,3,5
2020.01.06,3,"BRB-SA-85",6,0,7
2020.01.06,2,"LM-GL-1241",4,3,2
2020.01.06,3,"OD-G-493",0,4,2
2020.01.06,1,"ESW-VO-277",1,0,4
2020.01.06,3,"RV-K-225",5,5,1
2020.01.06,3,"HR-F-73",0,0,2
2020.01.06,1,"FRI-V-116",3,2,0
2020.01.06,2,"MVL-B-85",1,5,4
2020.01.06,1,"SK-O-2",8,1,1
2020.01.06,2,"FRI-V-116",6,8,5
2020.01.06,2,"HX-A-86",7,0,0
2020.01.06,3,"LD-D-957",7,0,1
2020.01.06,2,"KF-NG-13",5,4,2
2020.01.06,3,"RO-EC-6",4,1,1
2020.01.06,2,"BWL-K-815",5,1,0
2020.01.06,2,"LD-GQ-37",0,1,0
2020.01.06,1,"M-U-193",1,6,4
2020.01.06,1,"UN-U-3962",0,2,6
2020.01.06,1,"BRB-FQ-23",0,1,0
2020.01.06,1,"KB-V-64",4,1,0
2020.01.06,3,"DAH-D-36",4,5,0
2020.01.06,1,"WF-BF-166",1,4,1
2020.01.06,1,"HI-LK-5831",4,0,4
2020.01.06,1,"EIC-O-898",4,5,1
2020.01.06,3,"MTK-YV-854",5,6,5
2020.01.06,1,"MVL-ZW-92",1,4,2
2020.01.06,2,"SHK-PN-16",5,0,3
2020.01.06,3,"EI-DO-52",0,5,0
2020.01.06,2,"NR-NU-14",1,2,4
2020.01.06,3,"VR-J-94",2,0,1
2020.01.06,3,"AS-N-77",0,3,2
2020.01.06,1,"BOR-QF-7563",5,2,5
2020.01.06,3,"AIC-QE-232",3,6,3
2020.01.06,2,"AE-HA-68",4,5,5
2020.01.06,2,"LSN-HM-976",0,0,2
2020.01.06,1,"HAM-V-523",1,3,4
2020.01.06,1,"HVL-A-891",3,0,2
2020.01.06,3,"OE-G-499",1,0,6
2020.01.06,3,"RÜG-K-633",0,2,0
2020.01.06,3,"TÜ-YR-2557",1,3,1
2020.01.06,2,"GRZ-X-942",1,1,2
2020.01.06,3,"EM-RY-41",4,5,0
2020.01.06,3,"GAP-K-7",2,5,3
2020.01.06,3,"WST-ZT-33",1,6,1
2020.01.06,2,"WM-RI-753",2,0,0
2020.01.06,1,"HP-U-143",4,1,3
2020.01.06,1,"MN-W-8",1,0,2
2020.01.06,1,"BOR-D-22",4,3,0
2020.01.06,1,"HP-U-143",1,2,2
2020.01.06,1,"TS-A-25",7,0,1
2020.01.06,3,"WOB-RZ-79",4,0,4
2020.01.06,3,"RO-N-61",1,2,0
2020.01.06,1,"B-T-39",2,5,1
2020.01.06,3,"CB-S-38",0,7,6
2020.01.06,2,"PCH-U-396",3,4,5
2020.01.06,1,"KG-EV-1",6,1,1
2020.01.06,1,"OE-P-645",0,2,0
2020.01.06,3,"HF-G-1813",5,0,1
2020.01.06,3,"P-E-47",2,0,0
2020.01.06,1,"H-G-22",3,1,1
2020.01.06,3,"OG-EG-131",1,7,2
2020.01.06,3,"BAR-F-5",1,3,2
2020.01.06,2,"KN-E-737",4,4,5
2020.01.06,1,"STA-YH-12",3,0,2
2020.01.06,1,"KN-A-348",1,2,2
2020.01.06,1,"GAP-MQ-6",4,5,3
2020.01.06,3,"AK-PQ-89",7,2,0
2020.01.06,3,"MOS-HU-573",3,1,3
2020.01.06,1,"FS-V-665",0,2,1
2020.01.06,2,"IGB-HT-668",1,0,7
2020.01.06,1,"TÖL-J-243",3,5,6
2020.01.06,2,"SC-KR-234",2,2,1
2020.01.06,3,"FG-KL-158",1,1,3
2020.01.06,3,"ME-Y-127",1,9,4
2020.01.06,3,"G-O-397",0,0,0
2020.01.06,2,"SOK-B-14",2,0,2
2020.01.06,3,"LOS-TT-6514",1,6,1
2020.01.06,2,"BOR-D-22",3,3,1
2020.01.06,1,"GS-R-5",1,3,5
2020.01.06,2,"MSP-RR-3899",4,2,0
2020.01.06,3,"OHZ-W-68",0,1,7
2020.01.06,3,"NW-J-552",2,0,1
2020.01.06,3,"H-S-495",1,1,0
2020.01.06,1,"CW-SF-63",2,1,2
2020.01.06,2,"AÖ-ZM-15",4,3,2
2020.01.06,2,"BOR-Y-81",4,2,0
2020.01.06,3,"LIF-EO-521",9,1,2
2020.01.07,1,"WF-W-6",2,3,5
2020.01.07,3,"RE-TB-845",3,2,5
2020.01.07,3,"AUR-X-97",0,3,1
2020.01.07,1,"FN-WB-584",2,0,4
2020.01.07,2,"BOR-QF-7563",5,2,1
2020.01.07,1,"EA-Y-926",1,2,1
2020.01.07,1,"MA-I-87",0,0,1
2020.01.07,1,"NE-U-69",0,1,3
2020.01.07,2,"KF-G-9",1,1,4
2020.01.07,2,"SO-XK-811",4,1,1
2020.01.07,3,"KEH-A-99",4,0,0
2020.01.07,3,"MR-Z-935",3,2,3
2020.01.07,3,"LÖ-ZH-657",1,1,3
2020.01.07,2,"WTM-B-6",1,6,7
2020.01.07,2,"AIC-QE-232",2,4,0
2020.01.07,2,"MVL-FA-18",0,2,1
2020.01.07,2,"NR-T-9115",0,0,1
2020.01.07,2,"MYK-M-28",0,1,6
2020.01.07,2,"Y-YJ-83",1,0,3
2020.01.07,1,"TÜ-UK-11",1,3,5
2020.01.07,3,"OH-UK-118",4,4,1
2020.01.07,1,"PS-YX-11",0,5,3
2020.01.07,1,"DAH-G-83",7,0,2
2020.01.07,3,"LG-W-468",2,4,8
2020.01.07,2,"GRZ-F-893",0,3,5
2020.01.07,2,"WUN-T-63",1,0,6
2020.01.07,3,"DAU-W-62",4,4,5
2020.01.07,1,"SHA-AS-8",1,1,5
2020.01.07,3,"OH-C-49",6,0,2
2020.01.07,1,"GTH-VJ-64",8,2,0
2020.01.07,3,"WF-W-6",0,2,3
2020.01.07,1,"NR-LN-2929",0,6,0
2020.01.07,3,"NR-S-932",0,1,2
2020.01.07,2,"WUG-BQ-649",3,1,4
2020.01.07,1,"DU-C-161",5,5,6
2020.01.07,2,"LDS-I-15",1,2,2
2020.01.07,2,"WUG-XR-597",3,1,7
2020.01.07,2,"WTM-NF-794",5,1,4
2020.01.07,3,"RÜD-D-35",2,6,5
2020.01.07,1,"EN-T-6",4,4,5
2020.01.07,3,"RT-SA-7926",1,3,4
2020.01.07,2,"AE-HA-68",1,3,3
2020.01.07,2,"AW-S-6395",1,2,7
2020.01.07,3,"SN-PC-727",0,4,1
2020.01.07,2,"NOM-WG-8254",1,3,1
2020.01.07,3,"NOM-VU-5",4,6,2
2020.01.07,2,"BS-VO-17",4,0,3
2020.01.07,2,"DH-X-716",0,0,1
2020.01.07,3,"MÜR-H-8",7,1,5
2020.01.07,1,"MOS-HU-573",2,4,0
2020.01.07,2,"BD-Z-2645",9,0,4
2020.01.07,1,"EB-A-675",1,0,5
2020.01.07,2,"IN-JW-26",2,3,4
2020.01.07,3,"HX-N-7",4,1,5
2020.01.07,1,"PB-DR-126",3,0,0
2020.01.07,3,"HER-T-32",4,0,5
2020.01.07,1,"LÖ-ZH-657",3,0,5
2020.01.07,1,"DH-WY-99",4,0,1
2020.01.07,1,"WOB-DY-997",5,1,0
2020.01.07,3,"KU-B-49",3,3,3
2020.01.07,1,"SPN-EF-219",3,2,3
2020.01.07,1,"MVL-U-16",3,2,3
2020.01.07,1,"AC-E-881",2,6,2
2020.01.07,2,"GE-GA-18",2,4,1
2020.01.07,2,"MKK-UL-342",3,2,1
2020.01.07,3,"LER-JZ-1955",0,4,0
2020.01.07,2,"HRO-VJ-86",1,2,1
2020.01.07,2,"WUG-A-559",1,2,1
2020.01.07,3,"HER-WJ-231",3,3,3
2020.01.07,2,"WZ-GX-1",2,0,1
2020.01.07,1,"LER-AF-151",7,6,7
2020.01.07,1,"TBB-EV-82",5,6,1
2020.01.07,2,"NOM-SZ-9",3,5,5
2020.01.07,1,"LA-DH-8938",2,5,3
2020.01.07,1,"SI-S-1571",0,5,5
2020.01.07,2,"WT-JM-352",2,1,3
2020.01.07,3,"KU-BN-63",4,8,0
2020.01.07,2,"K-K-569",4,1,1
2020.01.07,3,"KA-RJ-3",5,5,4
2020.01.07,1,"VK-K-32",2,4,1
2020.01.07,3,"VS-LV-958",1,3,2
2020.01.07,2,"RV-B-431",0,0,2
2020.01.07,3,"LSA-DT-372",6,1,9
2020.01.07,1,"HER-A-94",0,5,9
2020.01.07,2,"FG-KL-158",3,0,2
2020.01.07,2,"FR-N-87",5,5,6
2020.01.07,1,"DU-C-161",5,1,1
2020.01.07,1,"DH-MT-479",4,2,2
2020.01.07,3,"AE-I-81",5,2,0
2020.01.07,3,"WOB-RZ-79",1,0,1
2020.01.07,1,"EIC-KE-435",0,1,2
2020.01.07,3,"WZ-GX-1",1,1,1
2020.01.07,2,"VK-ZT-15",0,1,3
2020.01.07,2,"NOM-SZ-9",1,1,3
2020.01.07,3,"EMS-L-9414",4,0,1
2020.01.07,2,"LRO-XI-699",1,3,2
2020.01.07,2,"UN-KX-61",1,0,5
2020.01.07,3,"OA-J-12",2,3,0
2020.01.07,1,"ZW-X-61",1,2,0
2020.01.07,3,"LDK-O-871",4,6,2
2020.01.07,1,"NWM-E-99",1,0,6
2020.01.07,2,"THW-Z-13",3,6,3
2020.01.07,1,"RV-C-94",0,2,2
2020.01.07,3,"NOM-SZ-9",0,4,3
2020.01.07,2,"M-Y-1293",2,3,2
2020.01.07,3,"UN-U-3962",5,0,0
2020.01.07,3,"BRB-FQ-23",0,1,6
2020.01.07,3,"OHA-C-92",2,0,2
2020.01.07,1,"HSK-V-3",0,1,4
2020.01.07,2,"HER-RR-275",4,1,7
2020.01.07,1,"HO-CO-999",1,3,3
2020.01.07,3,"DU-P-431",5,6,4
2020.01.07,1,"SM-K-177",4,6,1
2020.01.07,1,"MI-GD-9572",7,4,3
2020.01.07,2,"LU-QM-5755",5,0,3
2020.01.07,1,"HER-A-94",4,5,3
2020.01.07,3,"PM-S-71",3,3,1
2020.01.07,1,"SB-QO-122",4,2,1
2020.01.07,2,"STD-HK-6546",8,2,1
2020.01.07,1,"HF-L-52",2,1,0
2020.01.07,1,"KYF-N-4",4,2,0
2020.01.07,3,"BRA-TH-4",1,1,1
2020.01.07,1,"RO-EC-6",5,5,4
2020.01.07,1,"TUT-O-99",4,4,7
2020.01.07,3,"OA-YW-78",2,2,1
2020.01.07,1,"HR-F-73",6,3,2
2020.01.07,2,"RT-OC-157",2,1,5
2020.01.07,2,"COC-Z-7",3,6,0
2020.01.07,1,"LEV-J-62",0,3,2
2020.01.07,3,"GER-JT-17",5,0,0
2020.01.07,3,"REG-XM-734",7,1,7
2020.01.08,3,"H-G-22",0,0,0
2020.01.08,3,"ROW-N-432",0,2,3
2020.01.08,3,"NWM-E-99",0,4,2
2020.01.08,2,"LU-QM-5755",0,1,5
2020.01.08,1,"FF-C-866",0,0,6
2020.01.08,1,"PS-CS-44",1,1,2
2020.01.08,3,"SL-AQ-29",0,1,0
2020.01.08,3,"MG-VR-5",1,2,3
2020.01.08,3,"LM-GL-1241",4,0,4
2020.01.08,1,"BRB-SA-85",0,0,1
2020.01.08,2,"HOL-Q-84",5,1,0
2020.01.08,2,"SM-RI-94",1,4,4
2020.01.08,1,"ST-V-683",2,3,3
2020.01.08,2,"AM-VR-87",2,1,1
2020.01.08,3,"MB-L-971",2,6,0
2020.01.08,3,"SLF-G-6848",2,1,0
2020.01.08,3,"HER-T-32",1,0,0
2020.01.08,3,"ST-UD-563",0,1,3
2020.01.08,3,"LSA-DT-372",0,0,3
2020.01.08,1,"LRO-F-564",4,6,1
2020.01.08,3,"SOK-M-8914",4,8,0
2020.01.08,2,"BO-Y-9",3,4,0
2020.01.08,1,"LD-S-39",3,4,3
2020.01.08,3,"H-HM-9",2,4,2
2020.01.08,1,"SI-A-923",1,7,2
2020.01.08,2,"RO-P-622",2,1,3
2020.01.08,1,"GAP-K-7",5,1,0
2020.01.08,1,"PM-O-59",3,4,5
2020.01.08,1,"MK-B-7",4,0,0
2020.01.08,1,"TUT-W-33",0,1,2
2020.01.08,2,"MM-RL-4",2,3,0
2020.01.08,2,"HH-T-324",0,0,1
2020.01.08,3,"RE-HF-341",1,0,0
2020.01.08,3,"LER-M-68",0,1,0
2020.01.08,2,"RD-Z-98",7,2,1
2020.01.08,2,"HP-U-143",1,0,0
2020.01.08,1,"KEH-A-99",3,5,5
2020.01.08,2,"EI-AH-375",6,1,4
2020.01.08,2,"BL-IB-934",1,0,4
2020.01.08,2,"DU-DP-8",4,0,6
2020.01.08,1,"G-W-59",1,1,4
2020.01.08,3,"DEL-DU-639",1,2,0
2020.01.08,2,"LER-AF-151",7,1,3
2020.01.08,2,"GÜ-RR-98",2,0,2
2020.01.08,3,"NM-C-81",3,1,2
2020.01.08,2,"LD-CK-793",0,5,1
2020.01.08,2,"RW-U-95",2,1,1
2020.01.08,1,"BYL-U-9",2,4,5
2020.01.08,1,"SPN-KF-8545",5,6,4
2020.01.08,1,"LÖ-ZH-657",0,0,0
2020.01.08,1,"EBE-B-57",2,0,2
2020.01.08,2,"MÜ-BD-756",0,1,1
2020.01.08,2,"SHA-SB-8",0,0,0
2020.01.08,3,"WE-PQ-4",1,2,1
2020.01.08,2,"WUG-NT-542",1,1,7
2020.01.08,2,"OE-FZ-829",0,2,4
2020.01.08,2,"DL-FP-543",1,4,0
2020.01.08,3,"OH-UK-118",2,1,3
2020.01.08,3,"HWI-KK-52",0,0,1
2020.01.08,2,"WUG-A-559",0,4,4
2020.01.08,2,"BYL-U-9",4,2,2
2020.01.08,2,"AB-JT-79",0,2,2
2020.01.08,1,"LA-I-541",4,4,1
2020.01.08,1,"KE-UP-71",0,1,0
2020.01.08,3,"FDS-VW-65",3,0,3
2020.01.08,2,"TÖL-L-974",1,3,2
2020.01.08,1,"TIR-LN-5",0,4,2
2020.01.08,3,"AC-E-881",1,0,0
2020.01.08,3,"RO-YT-78",3,0,1
2020.01.08,3,"MOL-VD-8624",4,3,3
2020.01.08,2,"HG-NS-13",0,4,7
2020.01.08,1,"LSN-H-11",2,4,5
2020.01.08,1,"DH-MT-479",3,6,4
2020.01.08,3,"TS-A-25",0,0,1
2020.01.08,1,"HS-TM-25",5,2,0
2020.01.08,2,"A-R-195",0,2,1
2020.01.08,1,"ZW-X-61",1,3,2
2020.01.08,3,"WE-H-269",4,3,0
2020.01.08,3,"AP-A-858",3,1,1
2020.01.08,3,"BOR-D-22",3,1,1
2020.01.08,2,"NR-S-932",6,0,6
2020.01.08,3,"DL-TE-9762",5,6,0
2020.01.08,2,"BT-O-952",3,4,0
2020.01.08,3,"RO-P-622",0,3,1
2020.01.08,2,"HG-NS-13",2,4,4
2020.01.08,3,"SO-ND-149",4,2,1
2020.01.08,1,"DEL-DU-639",6,0,2
2020.01.08,2,"PE-AP-95",2,4,2
2020.01.08,2,"RZ-ZU-168",2,6,0
2020.01.08,3,"PA-CR-3",3,6,2
2020.01.08,3,"HOM-F-92",0,5,0
2020.01.08,2,"RD-Z-98",4,1,5
2020.01.08,2,"MR-PW-5475",1,7,4
2020.01.08,2,"TDO-EE-7943",1,0,5
2020.01.08,1,"GI-XZ-2771",3,0,1
2020.01.08,2,"EU-KF-383",2,3,5
2020.01.08,2,"OPR-YS-695",3,1,3
2020.01.08,1,"WTM-B-6",3,2,5
2020.01.08,3,"GÖ-Y-61",4,2,2
2020.01.08,1,"VK-K-32",3,3,0
2020.01.08,2,"BWL-T-131",2,8,1
2020.01.08,1,"LD-OL-9852",0,3,2
2020.01.08,2,"RW-U-95",0,3,0
2020.01.08,2,"HG-NS-13",3,2,7
2020.01.08,3,"REG-XM-734",0,3,0
2020.01.08,1,"SK-YB-268",3,5,6
2020.01.08,1,"AN-I-484",1,2,0
2020.01.08,2,"NM-UR-24",0,0,1
2020.01.08,1,"DL-FP-543",0,0,2
2020.01.08,1,"WOB-G-37",2,1,2
2020.01.08,3,"NOM-WG-8254",6,1,3
2020.01.08,1,"SO-XK-811",1,3,2
2020.01.08,3,"PR-D-9183",4,1,0
2020.01.08,2,"MN-W-8",0,1,1
2020.01.08,1,"S-J-74",0,5,0
2020.01.08,1,"SN-PC-727",5,1,0
2020.01.08,1,"HSK-L-873",4,4,2
2020.01.08,3,"RÜD-YQ-4",0,6,7
2020.01.08,2,"ST-BR-62",4,5,2
2020.01.08,2,"EB-A-675",1,3,1
2020.01.08,3,"NR-T-9115",1,2,4
2020.01.08,1,"ND-I-232",2,0,0
2020.01.08,2,"SOK-X-75",6,5,2
2020.01.08,3,"ST-UD-563",4,2,6
2020.01.08,3,"OF-D-629",1,3,7
2020.01.08,3,"PLÖ-OW-75",5,0,0
2020.01.08,3,"KR-MZ-52",2,0,2
2020.01.08,1,"CB-V-324",0,1,0
2020.01.08,3,"AE-I-81",1,2,1
2020.01.08,1,"WÜ-Y-1339",0,2,1
2020.01.08,2,"FD-Y-49",0,3,1
2020.01.08,2,"BP-PV-56",9,3,3
2020.01.08,3,"NU-PM-2",4,1,4
2020.01.08,3,"WAF-V-2673",0,4,5
2020.01.08,1,"COC-Z-7",3,5,1
2020.01.08,2,"VS-LV-958",6,0,3
2020.01.08,3,"C-PQ-668",0,1,0
2020.01.08,1,"GTH-J-386",1,2,6
2020.01.08,1,"OA-CM-78",1,3,3
2020.01.08,1,"SAW-H-67",2,5,4
2020.01.08,2,"WIL-A-2679",1,0,3
2020.01.08,1,"FT-WA-722",5,0,5
2020.01.08,3,"MS-UO-438",4,1,1
2020.01.08,3,"AA-Y-71",0,4,3
2020.01.08,3,"WAF-V-2673",6,1,1
2020.01.08,1,"ROW-N-432",1,2,3
2020.01.08,3,"G-O-397",5,1,7
2020.01.08,3,"DAU-P-533",0,3,1
2020.01.08,1,"EMD-HX-24",1,4,2
2020.01.08,1,"SAD-TZ-61",5,1,6
2020.01.08,1,"ME-Z-22",0,4,0
2020.01.08,1,"FL-S-62",4,2,2
2020.01.08,3,"FL-S-62",0,0,0
2020.01.08,3,"HH-Z-6442",7,0,0
2020.01.08,3,"IN-L-763",2,3,0
2020.01.08,3,"TÖL-B-76",4,3,4
2020.01.08,1,"RV-C-94",7,0,2
2020.01.08,1,"ESW-WD-927",7,0,0
2020.01.08,2,"AÖ-ZM-15",2,7,1
2020.01.08,1,"AW-DA-46",3,1,6
2020.01.08,1,"TBB-EV-82",1,4,2
2020.01.08,2,"AS-N-77",3,3,5
2020.01.08,3,"NWM-E-99",1,0,6
2020.01.09,3,"KB-V-64",1,0,1
2020.01.09,1,"AP-PC-542",0,9,2
2020.01.09,3,"KÜN-RF-364",2,1,1
2020.01.09,2,"MSH-E-38",3,1,0
2020.01.09,2,"SM-K-177",1,5,0
2020.01.09,3,"FL-CP-22",0,2,3
2020.01.09,1,"BAR-F-5",3,0,0
2020.01.09,1,"BWL-H-12",7,5,2
2020.01.09,2,"NM-C-81",7,4,6
2020.01.09,2,"AIC-QE-232",4,2,1
2020.01.09,3,"AW-UI-422",2,3,0
2020.01.09,1,"DD-M-2367",1,2,2
2020.01.09,2,"LDS-A-26",3,5,1
2020.01.09,2,"WOB-RZ-79",3,6,7
2020.01.09,1,"OD-NK-24",1,0,0
2020.01.09,1,"SHG-Y-117",3,4,3
2020.01.09,1,"EU-D-4",4,0,3
2020.01.09,3,"GAP-WB-57",0,7,3
2020.01.09,1,"HER-RR-275",3,2,1
2020.01.09,3,"EBE-DX-63",0,1,8
2020.01.09,3,"SH-B-986",3,3,0
2020.01.09,3,"HF-BN-8",0,0,2
2020.01.09,1,"ESW-WD-927",4,4,0
2020.01.09,1,"LDK-P-4571",1,3,2
2020.01.09,2,"SO-XK-811",2,5,7
2020.01.09,2,"GRZ-DG-313",1,4,2
2020.01.09,2,"LL-MA-441",2,4,2
2020.01.09,1,"BA-A-92",4,8,1
2020.01.09,1,"HGW-WZ-624",6,0,0
2020.01.09,1,"WEN-OB-7951",0,0,4
2020.01.09,3,"FFB-N-22",5,0,1
2020.01.09,3,"NWM-B-626",3,1,3
2020.01.09,3,"EU-D-4",0,0,0
2020.01.09,2,"NR-T-9115",3,0,3
2020.01.09,1,"WE-H-269",3,1,2
2020.01.09,1,"TUT-W-33",1,3,2
2020.01.09,2,"EBE-DX-63",5,5,1
2020.01.09,2,"WAF-P-167",1,0,2
2020.01.09,1,"J-Z-51",1,4,0
2020.01.09,1,"OHA-P-354",6,2,0
2020.01.09,1,"C-PQ-668",6,7,3
2020.01.09,2,"RO-YT-78",1,3,3
2020.01.09,3,"LWL-YE-8611",3,4,3
2020.01.09,3,"THW-PO-782",1,2,0
2020.01.09,3,"WAF-AR-4759",3,1,0
2020.01.09,1,"AW-PX-62",0,5,6
2020.01.09,2,"MS-M-54",6,3,5
2020.01.09,3,"STD-HK-6546",3,4,1
2020.01.09,3,"OB-HL-978",1,0,0
2020.01.09,1,"LIF-DV-2",4,2,8
2020.01.09,2,"UN-KX-61",1,0,7
2020.01.09,3,"EBE-B-57",3,2,1
2020.01.09,3,"SW-EN-465",1,4,0
2020.01.09,2,"AN-N-555",1,0,0
2020.01.09,3,"SIG-A-9",4,2,0
2020.01.09,3,"MN-W-7",3,0,0
2020.01.09,1,"KN-F-71",0,3,8
2020.01.09,3,"WAF-AR-4759",3,1,5
2020.01.09,1,"WF-WW-2",4,0,1
2020.01.09,1,"WAK-IT-6",2,1,9
2020.01.09,1,"STD-HK-6546",3,2,2
2020.01.09,3,"GÜ-RR-98",8,6,0
2020.01.09,3,"LU-W-912",0,5,1
2020.01.09,1,"EA-K-1629",4,3,1
2020.01.09,1,"SLF-G-6848",6,2,0
2020.01.09,1,"CE-WA-67",3,0,0
2020.01.09,1,"HSK-V-3",1,4,3
2020.01.09,2,"PE-AP-95",3,2,0
2020.01.09,3,"AIC-CN-12",1,3,2
2020.01.09,1,"SZ-DC-721",4,0,1
2020.01.09,2,"SK-LP-46",0,2,1
2020.01.09,3,"HDH-GJ-64",1,5,3
2020.01.09,3,"WW-WN-2",2,4,3
2020.01.09,3,"TF-UD-3934",0,2,0
2020.01.09,2,"TBB-Q-3",2,9,1
2020.01.09,2,"NOM-SZ-9",4,0,6
2020.01.09,2,"WZ-GX-1",5,1,5
2020.01.09,2,"SHK-PN-16",2,2,5
2020.01.09,2,"SOK-B-14",1,1,1
2020.01.09,3,"PCH-U-396",5,2,5
2020.01.09,3,"WUN-RE-488",1,1,6
2020.01.09,2,"BRB-FQ-23",0,1,1
2020.01.09,1,"OE-G-499",2,0,1
2020.01.09,1,"KI-HP-645",3,5,3
2020.01.09,2,"MS-F-74",3,6,8
2020.01.09,1,"LDK-O-871",0,2,2
2020.01.09,2,"WN-BB-5918",3,0,0
2020.01.09,2,"WAF-P-167",0,2,2
2020.01.09,2,"DBR-J-771",2,0,0
2020.01.09,1,"RT-I-15",3,2,0
2020.01.09,1,"EL-B-287",2,5,1
2020.01.09,3,"C-F-37",1,0,1
2020.01.09,1,"NMS-BN-552",4,4,1
2020.01.09,2,"DU-ZW-559",7,0,1
2020.01.09,3,"P-E-47",1,3,5
2020.01.09,1,"KF-G-9",4,0,0
2020.01.09,1,"AK-LC-11",2,0,0
2020.01.09,2,"SM-RI-94",1,4,3
2020.01.09,3,"NF-H-1344",8,4,4
2020.01.09,3,"FL-S-62",2,0,6
2020.01.09,1,"TF-UD-3934",0,2,7
2020.01.09,1,"SHA-AS-8",1,0,1
2020.01.09,1,"MOS-HU-573",0,2,5
2020.01.09,1,"HOL-A-92",2,2,2
2020.01.09,1,"KE-ZP-55",4,3,0
2020.01.09,2,"SPN-KF-8545",3,0,2
2020.01.09,1,"AW-Y-938",3,4,6
2020.01.09,3,"OE-P-645",1,3,2
2020.01.09,2,"SHA-AS-8",0,0,5
2020.01.09,3,"GRZ-X-942",3,2,0
2020.01.09,3,"HRO-T-727",3,7,1
2020.01.09,2,"OF-OY-5221",1,6,4
2020.01.09,3,"LSN-H-11",2,5,0
2020.01.09,3,"GE-CZ-374",1,1,4
2020.01.09,3,"HL-WN-13",2,3,0
2020.01.09,2,"AUR-QQ-56",1,1,2
2020.01.09,1,"RA-KF-6934",1,1,0
2020.01.09,2,"Y-YJ-83",2,7,6
2020.01.09,3,"GP-X-91",4,0,0
2020.01.09,3,"ST-V-683",1,0,6
2020.01.09,1,"LSN-N-9759",0,3,1
2020.01.09,2,"HG-NS-13",0,1,1
2020.01.09,3,"FF-B-49",0,0,3
2020.01.09,3,"BD-Z-2645",7,2,2
2020.01.09,1,"HB-XY-7244",4,3,7
2020.01.09,1,"J-Z-51",0,4,6
2020.01.09,2,"TS-A-25",5,2,0
2020.01.09,2,"LD-S-39",2,1,4
2020.01.09,1,"HAM-V-523",2,0,2
2020.01.09,3,"SOK-X-75",1,0,1
2020.01.09,3,"WN-BB-5918",8,1,1
2020.01.09,2,"NOM-VU-5",2,7,9
2020.01.09,1,"WÜ-JN-76",2,4,2
2020.01.09,1,"WHV-TS-31",6,0,2
2020.01.09,1,"GÜ-HR-5253",3,0,3
2020.01.09,3,"NVP-Q-6964",0,1,6
2020.01.10,3,"NW-S-36",2,0,1
2020.01.10,3,"OHZ-W-68",2,6,8
2020.01.10,3,"SW-RM-63",2,5,0
2020.01.10,3,"EA-Y-926",0,5,0
2020.01.10,2,"BAR-F-5",3,1,6
2020.01.10,1,"FB-IP-9853",3,0,1
2020.01.10,2,"MÜ-G-464",4,3,4
2020.01.10,2,"HOM-SJ-597",1,4,5
2020.01.10,2,"AP-PC-542",3,2,1
