flight_date,airline,tailnumber,flight_number,src,dest,departure_time,arrival_time,flight_time,distance
2019-11-28,AA,N396AN,1091,SJU,MIA,1030,1222,172.0,1045.0
2019-11-28,AA,N899NN,1092,DFW,TUL,1235,1340,65.0,237.0
2019-11-28,AA,N972AN,1096,DFW,RIC,656,1040,164.0,1158.0
2019-11-28,AA,N986NN,1097,DFW,TUS,1404,1528,144.0,813.0
2019-11-28,AA,N922NN,1098,MCI,DFW,603,754,111.0,460.0
2019-11-28,AA,N185AN,1099,MIA,BOS,846,1156,190.0,1258.0
2019-11-28,AA,N185AN,1099,BOS,MIA,1250,1627,217.0,1258.0
2019-11-28,AA,N507AY,110,BOS,CLT,630,913,163.0,728.0
2019-11-28,AA,N918AN,1101,ORD,TPA,1215,1552,157.0,1011.0
2019-11-28,AA,N921AN,1102,MSY,DFW,600,744,104.0,447.0
2019-11-28,AA,N960NN,1104,DFW,SNA,655,814,199.0,1205.0
2019-11-28,AA,N136AN,1105,LGA,DFW,900,1214,254.0,1389.0
2019-11-28,AA,N975AN,1106,SAT,DFW,927,1041,74.0,247.0
2019-11-28,AA,N979NN,1108,DTW,DFW,530,740,190.0,986.0
2019-11-28,AA,N654AW,111,DCA,CLT,659,845,106.0,331.0
2019-11-28,AA,N161AA,1110,MCO,ORD,856,1058,182.0,1005.0
2019-11-28,AA,N972NN,1113,DFW,SJC,848,1043,235.0,1438.0
2019-11-28,AA,N953UW,1115,RDU,PHL,700,825,85.0,337.0
2019-11-28,AA,N147AA,1116,DFW,LGA,744,1200,196.0,1389.0
2019-11-28,AA,N9004F,1118,TPA,MIA,838,945,67.0,204.0
2019-11-28,AA,N981NN,1119,ORD,MSY,1215,1438,143.0,836.0
2019-11-28,AA,N177US,1121,ORD,MCO,854,1239,165.0,1005.0
2019-11-28,AA,N932AN,1131,PHL,BOS,1000,1118,78.0,280.0
2019-11-28,AA,N883NN,114,LGA,ORD,830,1021,171.0,733.0
2019-11-28,AA,N809AW,1143,ORD,PIT,833,1103,90.0,413.0
2019-11-28,AA,N938NN,1146,DFW,DTW,711,1049,158.0,986.0
2019-11-28,AA,N820NN,1147,PHX,MIA,1552,2200,248.0,1972.0
2019-11-28,AA,N932AM,1148,DFW,BOS,1240,1714,214.0,1562.0
2019-11-28,AA,N339PL,1149,ELP,DFW,612,859,107.0,551.0
2019-11-28,AA,N821AW,115,ORD,ATL,835,1137,122.0,606.0
2019-11-28,AA,N868NN,1150,EWR,DFW,500,809,249.0,1372.0
2019-11-28,AA,N802AW,1153,DFW,VPS,1235,1426,111.0,641.0
2019-11-28,AA,N998NN,1158,PBI,ORD,757,1016,199.0,1143.0
2019-11-28,AA,N713UW,116,CLT,MEM,18,109,111.0,511.0
2019-11-28,AA,N123NN,1163,ORD,LAX,825,1105,280.0,1744.0
2019-11-28,AA,N900UW,1164,DFW,LGA,1243,1700,197.0,1389.0
2019-11-28,AA,N943AN,1166,DFW,BNA,656,841,105.0,631.0
2019-11-28,AA,N943AN,1166,BNA,DFW,927,1141,134.0,631.0
2019-11-28,AA,N156AN,1168,ORD,SAN,1325,1550,265.0,1723.0
2019-11-28,AA,N966NN,1169,MSP,ORD,537,729,112.0,334.0
2019-11-28,AA,N563UW,1170,MIA,BOS,1333,1642,189.0,1258.0
2019-11-28,AA,N866NN,1174,DCA,MIA,1353,1646,173.0,919.0
2019-11-28,AA,N509AY,1176,DFW,AUS,655,755,60.0,190.0
2019-11-28,AA,N509AY,1176,AUS,DFW,846,957,71.0,190.0
2019-11-28,AA,N866NN,1177,ATL,MIA,630,829,119.0,594.0
2019-11-28,AA,N878NN,1178,DCA,MIA,559,844,165.0,919.0
2019-11-28,AA,N523UW,1179,LAX,CLT,850,1634,284.0,2125.0
2019-11-28,AA,N102NN,118,LAX,JFK,700,1519,319.0,2475.0
2019-11-28,AA,N145AN,1180,DFW,FLL,1057,1443,166.0,1119.0
2019-11-28,AA,N740UW,1181,CLT,RIC,726,836,70.0,257.0
2019-11-28,AA,N862NN,1183,BWI,MIA,500,748,168.0,946.0
2019-11-28,AA,N931AN,1189,TPA,DFW,600,750,170.0,929.0
2019-11-28,AA,N770AN,119,DFW,OGG,1120,1548,508.0,3711.0
2019-11-28,AA,N968AN,1192,SJU,DFW,712,1034,322.0,2165.0
2019-11-28,AA,N905AN,1195,CLT,STT,1155,1638,223.0,1520.0
2019-11-28,AA,N772XF,1197,MFE,DFW,800,941,101.0,469.0
2019-11-28,AA,N900UW,1198,SFO,DFW,556,1123,207.0,1464.0
2019-11-28,AA,N761AJ,1199,MIA,JFK,1540,1831,171.0,1089.0
2019-11-28,AA,N840NN,1201,BOS,MIA,1107,1446,219.0,1258.0
2019-11-28,AA,N710UW,1209,CLT,BWI,29,151,82.0,361.0
2019-11-28,AA,N185UW,1210,MCO,LGA,1152,1433,161.0,950.0
2019-11-28,AA,N576UW,1211,ORD,EWR,859,1204,125.0,719.0
2019-11-28,AA,N935AN,1212,DFW,IAD,657,1042,165.0,1172.0
2019-11-28,AA,N883NN,1213,ORD,SEA,1155,1437,282.0,1721.0
2019-11-28,AA,N886NN,1214,SLC,DFW,530,920,170.0,989.0
2019-11-28,AA,N198UW,1216,DFW,CLT,839,1206,147.0,936.0
2019-11-28,AA,N155UW,1216,CLT,EWR,1319,1518,119.0,529.0
2019-11-28,AA,N820NN,1218,DCA,PHX,1055,1413,318.0,1979.0
2019-11-28,AA,N337PJ,1220,PBI,DFW,717,929,192.0,1102.0
2019-11-28,AA,N910AN,1223,DFW,RNO,856,1044,228.0,1345.0
2019-11-28,AA,N114UW,1224,JAX,CLT,500,622,82.0,328.0
2019-11-28,AA,N792AN,1228,MIA,LAX,845,1125,340.0,2342.0
2019-11-28,AA,N754AN,123,DFW,HNL,935,1407,512.0,3784.0
2019-11-28,AA,N990NN,1230,SAT,ORD,805,1054,169.0,1041.0
2019-11-28,AA,N902AA,1231,FLL,DFW,537,754,197.0,1119.0
2019-11-28,AA,N141NN,1232,MCO,ORD,1042,1247,185.0,1005.0
2019-11-28,AA,N816NN,1235,MIA,IAH,1544,1739,175.0,964.0
2019-11-28,AA,N917NN,1237,RSW,DFW,600,759,179.0,1017.0
2019-11-28,AA,N971NN,1239,BOS,ORD,900,1100,180.0,867.0
2019-11-28,AA,N894NN,124,DEN,DFW,842,1145,123.0,641.0
2019-11-28,AA,N958AN,1240,ORD,SEA,705,946,281.0,1721.0
2019-11-28,AA,N836NN,1249,LGA,MIA,545,857,192.0,1096.0
2019-11-28,AA,N812NN,1254,MIA,SJU,1029,1403,154.0,1045.0
2019-11-28,AA,N937NN,1255,RSW,ORD,840,1051,191.0,1120.0
2019-11-28,AA,N9022G,1257,DFW,CMH,707,1029,142.0,926.0
2019-11-28,AA,N950AN,1258,DFW,ORD,1131,1356,145.0,801.0
2019-11-28,AA,N958NN,1261,MCI,DFW,723,915,112.0,460.0
2019-11-28,AA,N801AW,1262,PHL,PVD,1236,1340,64.0,237.0
2019-11-28,AA,N147AA,1263,LGA,DFW,1300,1616,256.0,1389.0
2019-11-28,AA,N763US,1264,IAH,DFW,1027,1143,76.0,224.0
2019-11-28,AA,N982NN,1266,RNO,DFW,55,608,193.0,1345.0
2019-11-28,AA,N126AN,1268,LAX,MIA,1215,2009,294.0,2342.0
2019-11-28,AA,N155UW,1269,TPA,CLT,501,641,100.0,507.0
2019-11-28,AA,N742PS,1272,MIA,BDL,1955,2300,185.0,1194.0
2019-11-28,AA,N871NN,1274,JFK,DFW,1450,1802,252.0,1391.0
2019-11-28,AA,N162AA,1275,DCA,LAX,720,1033,373.0,2311.0
2019-11-28,AA,N931AM,1276,DFW,MIA,905,1255,170.0,1121.0
2019-11-28,AA,N821NN,1277,MIA,ORD,1340,1603,203.0,1197.0
2019-11-28,AA,N929AN,1279,DFW,ATL,600,900,120.0,731.0
2019-11-28,AA,N987NN,1282,DFW,SAT,1030,1142,72.0,247.0
2019-11-28,AA,N767UW,1283,LAX,SAT,900,1351,171.0,1211.0
2019-11-28,AA,N984NN,129,LGA,ORD,930,1125,175.0,733.0
2019-11-28,AA,N852NN,1293,MIA,STX,1215,1557,162.0,1139.0
2019-11-28,AA,N852NN,1293,STX,MIA,1649,1857,188.0,1139.0
2019-11-28,AA,N952AA,1296,IND,DFW,754,935,161.0,761.0
2019-11-28,AA,N792AN,1297,LAX,MIA,1255,2040,285.0,2342.0
2019-11-28,AA,N713UW,1298,CLT,PVD,1148,1351,123.0,683.0
2019-11-28,AA,N812NN,1299,SJU,MIA,1454,1649,175.0,1045.0
2019-11-28,AA,N117UW,130,CLT,BOS,1126,1336,130.0,728.0
2019-11-28,AA,N578UW,1300,CLT,BOS,42,250,128.0,728.0
2019-11-28,AA,N917NN,1301,DFW,ORD,930,1159,149.0,801.0
2019-11-28,AA,N722US,1304,PVD,PHL,830,1000,90.0,237.0
2019-11-28,AA,N742PS,1308,ORD,MIA,1455,1900,185.0,1197.0
2019-11-28,AA,N918NN,1309,DFW,ATL,1030,1333,123.0,731.0
2019-11-28,AA,N940AN,131,CLT,MSY,955,1114,139.0,651.0
2019-11-28,AA,N874NN,1312,ORD,SJC,1010,1256,286.0,1829.0
2019-11-28,AA,N315PE,1313,ORD,RSW,710,1104,174.0,1120.0
2019-11-28,AA,N153AN,1314,LAX,MIA,2330,719,289.0,2342.0
2019-11-28,AA,N143AN,1316,DFW,PDX,855,1114,259.0,1616.0
2019-11-28,AA,N784AN,1317,LAX,MIA,820,1610,290.0,2342.0
2019-11-28,AA,N921AN,1318,ORD,CLT,1209,1510,121.0,599.0
2019-11-28,AA,N815AW,132,AUS,LAX,1005,1129,204.0,1242.0
2019-11-28,AA,N931AN,1320,DFW,FAT,927,1110,223.0,1313.0
2019-11-28,AA,N899NN,1323,COS,DFW,806,1101,115.0,592.0
2019-11-28,AA,N824AW,1328,CMH,LAX,707,925,318.0,1995.0
2019-11-28,AA,N667AW,133,CLT,ATL,934,1059,85.0,226.0
2019-11-28,AA,N930AU,1330,DFW,LGA,644,1059,195.0,1389.0
2019-11-28,AA,N894NN,1331,DFW,LAX,1235,1400,205.0,1235.0
2019-11-28,AA,N753US,1332,SMF,PHX,952,1245,113.0,647.0
2019-11-28,AA,N702UW,1333,CLT,ILM,1428,1527,59.0,185.0
2019-11-28,AA,N995AN,1339,LAX,IAD,1026,1809,283.0,2288.0
2019-11-28,AA,N829NN,1340,DCA,MIA,759,1055,176.0,919.0
2019-11-28,AA,N764US,1341,SJU,MIA,1123,1314,171.0,1045.0
2019-11-28,AA,N915NN,1344,CHS,DFW,700,912,192.0,987.0
2019-11-28,AA,N9008U,1347,IAH,MIA,521,846,145.0,964.0
2019-11-28,AA,N93003,1348,DFW,CAE,1029,1339,130.0,922.0
2019-11-28,AA,N722US,135,PHL,FLL,1140,1429,169.0,992.0
2019-11-28,AA,N822AW,1350,ORD,BWI,1210,1458,108.0,621.0
2019-11-28,AA,N891NN,1351,DFW,TPA,724,1048,144.0,929.0
2019-11-28,AA,N891NN,1351,TPA,DFW,1141,1330,169.0,929.0
2019-11-28,AA,N827AW,1352,EWR,PHX,759,1143,344.0,2133.0
2019-11-28,AA,N954NN,1358,DFW,SAT,836,944,68.0,247.0
2019-11-28,AA,N285AY,136,MCO,PHL,730,955,145.0,861.0
2019-11-28,AA,N889NN,1360,DFW,DCA,1240,1629,169.0,1192.0
2019-11-28,AA,N923AN,1361,RNO,DFW,609,1129,200.0,1345.0
2019-11-28,AA,N807NN,1362,MIA,MCO,1336,1442,66.0,192.0
2019-11-28,AA,N807NN,1362,MCO,MIA,1534,1647,73.0,192.0
2019-11-28,AA,N542UW,1363,CLT,RDU,1445,1543,58.0,130.0
2019-11-28,AA,N927UW,1364,CLT,LAX,1141,1414,333.0,2125.0
2019-11-28,AA,N908AA,1365,DFW,ATL,829,1128,119.0,731.0
2019-11-28,AA,N129AA,1366,LAX,LAS,830,947,77.0,236.0
2019-11-28,AA,N129AA,1366,LAS,LAX,1050,1207,77.0,236.0
2019-11-28,AA,N919AN,1367,CLT,JAX,945,1119,94.0,328.0
2019-11-28,AA,N343AN,1368,MIA,LAS,700,927,327.0,2174.0
2019-11-28,AA,N165US,1369,TPA,DFW,719,915,176.0,929.0
2019-11-28,AA,N944AN,137,TUS,DFW,600,913,133.0,813.0
2019-11-28,AA,N131NN,1375,ORD,LAX,1500,1727,267.0,1744.0
2019-11-28,AA,N774XF,1379,DCA,RDU,1000,1120,80.0,227.0
2019-11-28,AA,N908NN,138,DFW,MSY,720,849,89.0,447.0
2019-11-28,AA,N908NN,138,MSY,DFW,938,1121,103.0,447.0
2019-11-28,AA,N967AN,1381,DFW,STL,1020,1159,99.0,550.0
2019-11-28,AA,N831NN,1382,DFW,EWR,729,1148,199.0,1372.0
2019-11-28,AA,N751UW,1383,MYR,CLT,545,651,66.0,157.0
2019-11-28,AA,N134AN,1384,ORD,LAX,740,1016,276.0,1744.0
2019-11-28,AA,N908AN,1390,CLT,RIC,1333,1444,71.0,257.0
2019-11-28,AA,N979AN,1391,MIA,STT,1221,1602,161.0,1107.0
2019-11-28,AA,N979AN,1391,STT,MIA,1654,1854,180.0,1107.0
2019-11-28,AA,N954AN,1393,TPA,ORD,854,1052,178.0,1011.0
2019-11-28,AA,N967UW,1394,LGA,PIT,755,933,98.0,335.0
2019-11-28,AA,N962AN,1395,MSP,DFW,656,950,174.0,852.0
2019-11-28,AA,N9017P,1396,MIA,AUS,2025,2234,189.0,1103.0
2019-11-28,AA,N949AN,1399,JFK,LAS,800,1059,359.0,2248.0
2019-11-28,AA,N949AN,1399,LAS,JFK,1159,2005,306.0,2248.0
2019-11-28,AA,N133AN,14,OGG,LAX,2300,615,315.0,2486.0
2019-11-28,AA,N907AA,1401,DFW,LAS,1050,1155,185.0,1055.0
2019-11-28,AA,N832NN,1402,PDX,PHX,820,1153,153.0,1009.0
2019-11-28,AA,N930NN,1403,BWI,DFW,701,945,224.0,1217.0
2019-11-28,AA,N819AW,1404,DEN,PHX,728,941,133.0,602.0
2019-11-28,AA,N993AN,1405,DFW,LAX,705,836,211.0,1235.0
2019-11-28,AA,N964AN,1409,RSW,DFW,714,914,180.0,1017.0
2019-11-28,AA,N800NN,1411,ORD,MIA,515,919,184.0,1197.0
2019-11-28,AA,N903NN,1412,ONT,DFW,604,1100,176.0,1188.0
2019-11-28,AA,N931AM,1418,MIA,DFW,1352,1616,204.0,1121.0
2019-11-28,AA,N924NN,1421,ABQ,DFW,800,1048,108.0,569.0
2019-11-28,AA,N157AA,1423,LAX,BOS,700,1524,324.0,2611.0
2019-11-28,AA,N821AW,1426,PIT,ORD,801,859,118.0,413.0
2019-11-28,AA,N581UW,1428,MCO,CLT,942,1131,109.0,468.0
2019-11-28,AA,N904AA,1429,DFW,TPA,1342,1702,140.0,929.0
2019-11-28,AA,N123NN,143,LAX,HNL,1420,1816,356.0,2556.0
2019-11-28,AA,N908AN,1433,TUL,CLT,837,1201,144.0,842.0
2019-11-28,AA,N711UW,1436,RSW,CLT,1151,1345,114.0,600.0
2019-11-28,AA,N152UW,1437,PHX,PDX,1150,1345,175.0,1009.0
2019-11-28,AA,N828AW,1438,ORD,MIA,840,1251,191.0,1197.0
2019-11-28,AA,N118NN,144,HNL,LAX,2258,624,326.0,2556.0
2019-11-28,AA,N346PR,1442,ORD,PDX,1012,1251,279.0,1739.0
2019-11-28,AA,N927UW,1444,JFK,CLT,759,1017,138.0,541.0
2019-11-28,AA,N742PS,145,MIA,ORD,1125,1352,207.0,1197.0
2019-11-28,AA,N993NN,1450,ORD,RSW,840,1237,177.0,1120.0
2019-11-28,AA,N957NN,1451,ORD,SAT,1256,1553,177.0,1041.0
2019-11-28,AA,N957AN,1452,ORD,ATL,705,1004,119.0,606.0
2019-11-28,AA,N957AN,1452,ATL,ORD,1049,1207,138.0,606.0
2019-11-28,AA,N144AN,1454,MIA,LAX,1530,1817,347.0,2342.0
2019-11-28,AA,N335PH,1459,AUS,LAX,700,828,208.0,1242.0
2019-11-28,AA,N990AN,146,BDL,MIA,615,943,208.0,1194.0
2019-11-28,AA,N902AN,1460,DFW,PDX,1051,1312,261.0,1616.0
2019-11-28,AA,N762US,1463,PHX,ABQ,940,1052,72.0,328.0
2019-11-28,AA,N762US,1463,ABQ,PHX,1133,1257,84.0,328.0
2019-11-28,AA,N998AN,1464,DFW,MCO,1259,1632,153.0,985.0
2019-11-28,AA,N880NN,1465,STL,ORD,620,745,85.0,258.0
2019-11-28,AA,N134AN,1467,LAX,ORD,1120,1727,247.0,1744.0
2019-11-28,AA,N9019F,1468,MIA,SAT,1942,2201,199.0,1143.0
2019-11-28,AA,N978NN,1469,DFW,RSW,715,1044,149.0,1017.0
2019-11-28,AA,N803AL,147,LAX,DFW,1620,2112,172.0,1235.0
2019-11-28,AA,N987NN,1470,MSY,DFW,735,919,104.0,447.0
2019-11-28,AA,N161AA,1471,SEA,MIA,2343,820,337.0,2724.0
2019-11-28,AA,N970AN,1472,DFW,ONT,848,1003,195.0,1188.0
2019-11-28,AA,N993AN,1473,LAX,MIA,945,1742,297.0,2342.0
2019-11-28,AA,N936AN,1475,DFW,RSW,1020,1344,144.0,1017.0
2019-11-28,AA,N910NN,1478,DFW,RDU,710,1047,157.0,1061.0
2019-11-28,AA,N121UW,148,CLT,RSW,750,951,121.0,600.0
2019-11-28,AA,N130AN,1480,HNL,LAX,730,1457,327.0,2556.0
2019-11-28,AA,N807NN,1483,MIA,STX,1821,2205,164.0,1139.0
2019-11-28,AA,N860NN,1484,STX,MIA,730,934,184.0,1139.0
2019-11-28,AA,N406AN,1487,JFK,PHX,700,1050,350.0,2153.0
2019-11-28,AA,N968AN,1488,DFW,ATL,1224,1528,124.0,731.0
2019-11-28,AA,N660AW,1489,CLT,EWR,1140,1340,120.0,529.0
2019-11-28,AA,N904AA,1490,LGA,DFW,747,1056,249.0,1389.0
2019-11-28,AA,N952AA,1492,DFW,CMH,1021,1339,138.0,926.0
2019-11-28,AA,N997AA,1495,MIA,ORD,715,938,203.0,1197.0
2019-11-28,AA,N278AY,1496,PHL,SJU,1210,1655,225.0,1576.0
2019-11-28,AA,N986AN,1497,DFW,BOS,840,1310,210.0,1562.0
2019-11-28,AA,N650AW,1499,PHX,SLC,1107,1249,102.0,507.0
2019-11-28,AA,N998AN,15,DFW,AUS,840,942,62.0,190.0
2019-11-28,AA,N187US,150,CLT,LAX,947,1226,339.0,2125.0
2019-11-28,AA,N195AN,1500,DFW,JFK,1301,1729,208.0,1391.0
2019-11-28,AA,N176UW,1503,CLT,LAX,803,1044,341.0,2125.0
2019-11-28,AA,N929AN,1505,DFW,MCI,1236,1411,95.0,460.0
2019-11-28,AA,N176UW,1507,LAX,CLT,1145,1924,279.0,2125.0
2019-11-28,AA,N807AW,1508,BUR,PHX,650,930,100.0,369.0
2019-11-28,AA,N275AY,1509,CLT,MCO,1118,1259,101.0,468.0
2019-11-28,AA,N919AN,1510,CLT,MEM,1455,1549,114.0,511.0
2019-11-28,AA,N138AN,1514,SAN,PHX,1124,1347,83.0,304.0
2019-11-28,AA,N765US,1518,PHX,SBA,825,901,96.0,455.0
2019-11-28,AA,N765US,1518,SBA,PHX,945,1219,94.0,455.0
2019-11-28,AA,N982NN,152,DFW,SFO,707,903,236.0,1464.0
2019-11-28,AA,N859NN,1520,CLT,MSP,1204,1353,169.0,930.0
2019-11-28,AA,N850NN,1521,MIA,RDU,1639,1843,124.0,700.0
2019-11-28,AA,N923AN,1522,DFW,BDL,1245,1705,200.0,1471.0
2019-11-28,AA,N983NN,1523,DFW,PSP,859,1014,195.0,1126.0
2019-11-28,AA,N355PU,1524,DFW,SNA,1032,1200,208.0,1205.0
2019-11-28,AA,N919AN,1528,ORD,CLT,531,831,120.0,599.0
2019-11-28,AA,N930AU,1530,LGA,MIA,1300,1626,206.0,1096.0
2019-11-28,AA,N915US,1533,PHL,MIA,815,1117,182.0,1013.0
2019-11-28,AA,N9012,1538,VPS,DFW,725,948,143.0,641.0
2019-11-28,AA,N913NN,1540,SEA,ORD,605,1210,245.0,1721.0
2019-11-28,AA,N337PJ,1541,DFW,CLE,1036,1411,155.0,1021.0
2019-11-28,AA,N819NN,1542,PHX,DCA,114,720,246.0,1979.0
2019-11-28,AA,N154AA,1544,SMF,DFW,600,1122,202.0,1431.0
2019-11-28,AA,N934AN,1551,DFW,PIT,1057,1436,159.0,1067.0
2019-11-28,AA,N800NN,1556,MIA,LGA,1233,1528,175.0,1096.0
2019-11-28,AA,N908NN,1557,DFW,SEA,1226,1459,273.0,1660.0
2019-11-28,AA,N741UW,156,CLT,CLE,1459,1635,96.0,430.0
2019-11-28,AA,N891NN,1561,LAX,DFW,40,535,175.0,1235.0
2019-11-28,AA,N128UW,1562,CLT,IAH,1324,1517,173.0,912.0
2019-11-28,AA,N146AA,1565,ORD,MCO,702,1044,162.0,1005.0
2019-11-28,AA,N786AN,1566,MIA,JFK,856,1142,166.0,1089.0
2019-11-28,AA,N786AN,1566,JFK,MIA,1300,1607,187.0,1089.0
2019-11-28,AA,N936AN,1567,ATL,DFW,753,929,156.0,731.0
2019-11-28,AA,N843NN,1569,PHX,BOS,1013,1704,291.0,2300.0
2019-11-28,AA,N865NN,1571,JFK,MIA,1100,1414,194.0,1089.0
2019-11-28,AA,N93003,1572,TUL,DFW,820,942,82.0,237.0
2019-11-28,AA,N955AN,1574,ATL,ORD,740,901,141.0,606.0
2019-11-28,AA,N150UW,1575,EWR,CLT,815,1031,136.0,529.0
2019-11-28,AA,N579UW,1577,MIA,CLT,1935,2147,132.0,650.0
2019-11-28,AA,N668AW,1580,PHX,EWR,955,1639,284.0,2133.0
2019-11-28,AA,N9016,1581,MIA,STL,2050,2244,174.0,1068.0
2019-11-28,AA,N902AN,1583,CMH,DFW,742,945,183.0,926.0
2019-11-28,AA,N165NN,1584,DFW,AUS,1038,1145,67.0,190.0
2019-11-28,AA,N744P,1585,ORD,STL,705,821,76.0,258.0
2019-11-28,AA,N355PU,1586,GSP,DFW,738,929,171.0,862.0
2019-11-28,AA,N933AM,1587,JFK,PHX,1622,2008,346.0,2153.0
2019-11-28,AA,N808NN,159,MSY,MIA,608,903,115.0,675.0
2019-11-28,AA,N924AN,1590,CLE,DFW,700,914,194.0,1021.0
2019-11-28,AA,N4032T,1593,AUS,MIA,522,900,158.0,1103.0
2019-11-28,AA,N980UY,1594,DEN,DFW,642,950,128.0,641.0
2019-11-28,AA,N159AN,1595,AUS,DFW,641,751,70.0,190.0
2019-11-28,AA,N939NN,1597,LGA,DFW,530,837,247.0,1389.0
2019-11-28,AA,N131NN,1598,LAX,ORD,730,1337,247.0,1744.0
2019-11-28,AA,N997AA,1601,ORD,SFO,1200,1449,289.0,1846.0
2019-11-28,AA,N942NN,1602,BDL,LAX,700,1040,400.0,2527.0
2019-11-28,AA,N9016,1604,SAT,MIA,540,921,161.0,1143.0
2019-11-28,AA,N151AN,1608,DFW,LGA,1020,1435,195.0,1389.0
2019-11-28,AA,N162UW,1609,CLT,MIA,1424,1632,128.0,650.0
2019-11-28,AA,N948NN,161,ATL,DFW,914,1050,156.0,731.0
2019-11-28,AA,N857NN,1610,JFK,MIA,810,1128,198.0,1089.0
2019-11-28,AA,N301NW,1611,DFW,SAN,655,806,191.0,1171.0
2019-11-28,AA,N301NW,1611,SAN,DFW,852,1353,181.0,1171.0
2019-11-28,AA,N948NN,1612,DFW,GSP,1142,1451,129.0,862.0
2019-11-28,AA,N987AN,1613,MIA,SJU,1202,1537,155.0,1045.0
2019-11-28,AA,N987AN,1613,SJU,MIA,1631,1827,176.0,1045.0
2019-11-28,AA,N815NN,1614,MIA,IAH,920,1112,172.0,964.0
2019-11-28,AA,N815NN,1614,IAH,MIA,1209,1540,151.0,964.0
2019-11-28,AA,N904AN,1617,DFW,MCI,856,1034,98.0,460.0
2019-11-28,AA,N841NN,1618,MIA,ATL,1708,1909,121.0,594.0
2019-11-28,AA,N132AN,162,HNL,LAX,1454,2224,330.0,2556.0
2019-11-28,AA,N958UW,1620,PIT,DCA,600,717,77.0,204.0
2019-11-28,AA,N537UW,1621,PHL,SAN,1140,1436,356.0,2370.0
2019-11-28,AA,N945AN,1622,DFW,DEN,850,957,127.0,641.0
2019-11-28,AA,N349AN,1623,MIA,PHL,655,940,165.0,1013.0
2019-11-28,AA,N909AM,1625,ORD,DFW,655,932,157.0,801.0
2019-11-28,AA,N959NN,1629,ORD,AUS,655,943,168.0,977.0
2019-11-28,AA,N124AA,163,DCA,LAX,1730,2041,371.0,2311.0
2019-11-28,AA,N195UW,1634,CLT,FLL,17,218,121.0,632.0
2019-11-28,AA,N118US,1637,CLT,JAX,1310,1435,85.0,328.0
2019-11-28,AA,N820AW,1638,LAX,IAH,900,1416,196.0,1379.0
2019-11-28,AA,N655AW,1639,CLT,LGA,953,1202,129.0,544.0
2019-11-28,AA,N560UW,1642,DTW,CLT,801,1010,129.0,500.0
2019-11-28,AA,N821AW,1643,ATL,CLT,1217,1335,78.0,226.0
2019-11-28,AA,N768US,1644,MEM,PHX,700,947,227.0,1264.0
2019-11-28,AA,N105UW,1646,RSW,CLT,606,805,119.0,600.0
2019-11-28,AA,N703UW,1647,PHL,PBI,1155,1433,158.0,951.0
2019-11-28,AA,N9011P,165,DFW,EGE,906,1034,148.0,721.0
2019-11-28,AA,N839NN,1650,CLT,ORD,1324,1442,138.0,599.0
2019-11-28,AA,N979UY,1651,SAN,CLT,616,1400,284.0,2077.0
2019-11-28,AA,N557UW,1652,ORD,PHL,810,1110,120.0,678.0
2019-11-28,AA,N921AN,1653,CLT,ATL,1615,1732,77.0,226.0
2019-11-28,AA,N741UW,1654,DEN,CLT,125,630,185.0,1337.0
2019-11-28,AA,N537UW,1657,BOS,PHL,800,939,99.0,280.0
2019-11-28,AA,N749US,1661,CLT,IAH,1449,1642,173.0,912.0
2019-11-28,AA,N178US,1665,LAS,CLT,609,1324,255.0,1916.0
2019-11-28,AA,N534UW,1666,SLC,CLT,20,610,230.0,1727.0
2019-11-28,AA,N970UY,1668,CLT,ORD,745,907,142.0,599.0
2019-11-28,AA,N773XF,1670,PHL,RSW,1150,1439,169.0,993.0
2019-11-28,AA,N773XF,1670,RSW,PHL,1520,1800,160.0,993.0
2019-11-28,AA,N721UW,1671,MIA,ATL,1029,1229,120.0,594.0
2019-11-28,AA,N721UW,1671,ATL,MIA,1310,1507,117.0,594.0
2019-11-28,AA,N601AW,1672,TPA,PHX,713,1005,292.0,1788.0
2019-11-28,AA,N189AN,1675,MIA,CLT,831,1044,133.0,650.0
2019-11-28,AA,N979AN,1677,LGA,MIA,729,1048,199.0,1096.0
2019-11-28,AA,N524UW,1678,CLT,PHX,724,1014,290.0,1773.0
2019-11-28,AA,N702UW,1679,CLT,PVD,707,902,115.0,683.0
2019-11-28,AA,N702UW,1679,PVD,CLT,948,1220,152.0,683.0
2019-11-28,AA,N808AN,168,ORD,LAS,1224,1416,232.0,1514.0
2019-11-28,AA,N960NN,1682,SMF,DFW,10,527,197.0,1431.0
2019-11-28,AA,N732US,1687,CLT,PHL,1120,1259,99.0,449.0
2019-11-28,AA,N177XF,1688,ONT,PHX,600,815,75.0,325.0
2019-11-28,AA,N940AN,1690,BDL,CLT,601,825,144.0,644.0
2019-11-28,AA,N977UY,1696,PHX,CLT,940,1538,238.0,1773.0
2019-11-28,AA,N162UW,1698,MIA,CLT,1740,1953,133.0,650.0
2019-11-28,AA,N128UW,1699,CLT,CLE,803,947,104.0,430.0
2019-11-28,AA,N128UW,1699,CLE,CLT,1034,1225,111.0,430.0
2019-11-28,AA,N407AN,1702,LAX,PHX,1005,1230,85.0,370.0
2019-11-28,AA,N187US,1703,PVD,CLT,554,820,146.0,683.0
2019-11-28,AA,N661AW,1704,TPA,CLT,825,1015,110.0,507.0
